Complexity metrics,Wed, 17 Apr 2019 15:34:39 EDT,
"org.apache.commons.io.input.ObservableInputStream.read(byte[],int,int)",1,4,5
org.apache.commons.io.input.ObservableInputStream.remove(Observer),1,1,1
org.apache.commons.io.input.ObservableInputStream.removeAllObservers(),1,1,1
org.apache.commons.io.input.ObservableInputStreamTest.LastByteKeepingObserver.closed(),1,1,1
org.apache.commons.io.input.ObservableInputStreamTest.LastByteKeepingObserver.data(int),1,1,1
org.apache.commons.io.input.ObservableInputStreamTest.LastByteKeepingObserver.finished(),1,1,1
"org.apache.commons.io.input.ObservableInputStreamTest.LastBytesKeepingObserver.data(byte[],int,int)",1,1,1
org.apache.commons.io.input.ObservableInputStreamTest.testDataByteCalled(),1,2,2
org.apache.commons.io.input.ObservableInputStreamTest.testDataBytesCalled(),5,5,5
org.apache.commons.io.input.ProxyInputStream.ProxyInputStream(InputStream),1,1,1
org.apache.commons.io.input.ProxyInputStream.afterRead(int),1,1,1
org.apache.commons.io.input.ProxyInputStream.available(),1,2,2
org.apache.commons.io.input.ProxyInputStream.beforeRead(int),1,1,1
org.apache.commons.io.input.ProxyInputStream.close(),1,2,2
org.apache.commons.io.input.ProxyInputStream.handleIOException(IOException),1,1,1
org.apache.commons.io.input.ProxyInputStream.mark(int),1,1,1
org.apache.commons.io.input.ProxyInputStream.markSupported(),1,1,1
org.apache.commons.io.input.ProxyInputStream.read(),1,2,3
org.apache.commons.io.input.ProxyInputStream.read(byte[]),1,2,3
"org.apache.commons.io.input.ProxyInputStream.read(byte[],int,int)",1,2,2
org.apache.commons.io.input.ProxyInputStream.reset(),1,2,2
org.apache.commons.io.input.ProxyInputStream.skip(long),1,2,2
org.apache.commons.io.input.ProxyReader.ProxyReader(Reader),1,1,1
org.apache.commons.io.input.ProxyReader.afterRead(int),1,1,1
org.apache.commons.io.input.ProxyReader.beforeRead(int),1,1,1
org.apache.commons.io.input.ProxyReader.close(),1,2,2
org.apache.commons.io.input.ProxyReader.handleIOException(IOException),1,1,1
org.apache.commons.io.input.ProxyReader.mark(int),1,2,2
org.apache.commons.io.input.ProxyReader.markSupported(),1,1,1
org.apache.commons.io.input.ProxyReader.read(),1,2,3
org.apache.commons.io.input.ProxyReader.read(CharBuffer),1,3,3
org.apache.commons.io.input.ProxyReader.read(char[]),1,2,3
"org.apache.commons.io.input.ProxyReader.read(char[],int,int)",1,2,2
org.apache.commons.io.input.ProxyReader.ready(),1,2,2
org.apache.commons.io.input.ProxyReader.reset(),1,2,2
org.apache.commons.io.input.ProxyReader.skip(long),1,2,2
org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.CustomNullReader(int),1,1,1
org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.read(CharBuffer),1,2,2
org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.read(char[]),1,2,2
org.apache.commons.io.input.ProxyReaderTest.ProxyReaderImpl.ProxyReaderImpl(Reader),1,1,1
org.apache.commons.io.input.ProxyReaderTest.testNullCharArray(),1,1,1
org.apache.commons.io.input.ProxyReaderTest.testNullCharBuffer(),1,1,1
org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader),1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset,int)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,CharsetEncoder)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,CharsetEncoder,int)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String,int)",1,1,1
org.apache.commons.io.input.ReaderInputStream.close(),1,1,1
org.apache.commons.io.input.ReaderInputStream.fillBuffer(),1,5,5
org.apache.commons.io.input.ReaderInputStream.read(),4,4,5
org.apache.commons.io.input.ReaderInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.ReaderInputStream.read(byte[],int,int)",7,4,12
org.apache.commons.io.input.ReaderInputStreamTest.testCharsetMismatchInfiniteLoop(),1,1,2
org.apache.commons.io.input.ReaderInputStreamTest.testLargeUTF8WithBufferedRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testLargeUTF8WithSingleByteRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testReadZero(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testReadZeroEmptyString(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testUTF16WithSingleByteRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testUTF8WithBufferedRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testUTF8WithSingleByteRead(),1,1,1
"org.apache.commons.io.input.ReaderInputStreamTest.testWithBufferedRead(String,String)",3,4,4
"org.apache.commons.io.input.ReaderInputStreamTest.testWithSingleByteRead(String,String)",1,2,2
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.FilePart(long,int,byte[])",3,3,5
org.apache.commons.io.input.ReversedLinesFileReader.FilePart.createLeftOver(),1,2,2
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.getNewLineMatchByteCount(byte[],int)",3,1,5
org.apache.commons.io.input.ReversedLinesFileReader.FilePart.readLine(),6,5,9
org.apache.commons.io.input.ReversedLinesFileReader.FilePart.rollOver(),4,1,4
org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File),1,1,1
"org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File,Charset)",1,1,1
"org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File,int,Charset)",6,7,13
"org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File,int,String)",1,1,1
org.apache.commons.io.input.ReversedLinesFileReader.close(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReader.readLine(),3,5,5
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.ReversedLinesFileReaderTestParamBlockSize(Integer),1,1,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.assertEqualsAndNoLineBreaks(String,String)",1,1,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.assertEqualsAndNoLineBreaks(String,String,String)",1,2,2
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.assertFileWithShrinkingTestLines(ReversedLinesFileReader),1,2,2
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.blockSizes(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.closeReader(),1,1,2
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testEmptyFile(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testFileSizeIsExactMultipleOfBlockSize(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testGBK(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testIsoFileDefaults(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines(),1,3,3
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testShiftJISFile(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF16BEFile(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF16LEFile(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8File(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8FileCRBreaks(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8FileWindowsBreaks(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8FileWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUnsupportedEncodingBig5(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUnsupportedEncodingUTF16(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testWindows31jFile(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testxWindows949File(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testxWindows950File(),1,1,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.ReversedLinesFileReaderTestParamFile(String,String,Integer)",1,1,2
org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.blockSizes(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.closeReader(),1,1,3
org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.testDataIntegrityWithBufferedReader(),1,3,3
org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.closeReader(),1,1,2
org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.testFileSizeIsExactMultipleOfBlockSize(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.testUnsupportedEncodingBig5(),1,1,1
org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.testUnsupportedEncodingUTF16(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.SwappedDataInputStream(InputStream),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readBoolean(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readByte(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readChar(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readDouble(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readFloat(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readFully(byte[]),1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readFully(byte[],int,int)",3,2,3
org.apache.commons.io.input.SwappedDataInputStream.readInt(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readLine(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readLong(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readShort(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readUTF(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readUnsignedByte(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.readUnsignedShort(),1,1,1
org.apache.commons.io.input.SwappedDataInputStream.skipBytes(int),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.tearDown(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadBoolean(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadByte(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadChar(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadDouble(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadFloat(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadFully(),1,2,2
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadInt(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadLine(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadLong(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadShort(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadUTF(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadUnsignedByte(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testReadUnsignedShort(),1,1,1
org.apache.commons.io.input.SwappedDataInputStreamTest.testSkipBytes(),1,1,1
org.apache.commons.io.input.TaggedInputStream.TaggedInputStream(InputStream),1,1,1
org.apache.commons.io.input.TaggedInputStream.handleIOException(IOException),1,1,1
org.apache.commons.io.input.TaggedInputStream.isCauseOf(Throwable),1,1,1
org.apache.commons.io.input.TaggedInputStream.throwIfCauseOf(Throwable),1,1,1
org.apache.commons.io.input.TaggedInputStreamTest.testBrokenStream(),1,7,7
org.apache.commons.io.input.TaggedInputStreamTest.testEmptyStream(),1,1,1
org.apache.commons.io.input.TaggedInputStreamTest.testNormalStream(),1,1,1
org.apache.commons.io.input.TaggedInputStreamTest.testOtherException(),1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,Charset,TailerListener,long,boolean,boolean,int)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean,boolean)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean,boolean,int)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean,int)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,Charset,TailerListener,long,boolean,boolean,int)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean,boolean)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean,boolean,int)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean,int)",1,1,1
org.apache.commons.io.input.Tailer.getDelay(),1,1,1
org.apache.commons.io.input.Tailer.getFile(),1,1,1
org.apache.commons.io.input.Tailer.getRun(),1,1,1
org.apache.commons.io.input.Tailer.readLines(RandomAccessFile),2,8,10
org.apache.commons.io.input.Tailer.run(),3,19,20
org.apache.commons.io.input.Tailer.stop(),1,1,1
org.apache.commons.io.input.TailerListenerAdapter.endOfFileReached(),1,1,1
org.apache.commons.io.input.TailerListenerAdapter.fileNotFound(),1,1,1
org.apache.commons.io.input.TailerListenerAdapter.fileRotated(),1,1,1
org.apache.commons.io.input.TailerListenerAdapter.handle(Exception),1,1,1
org.apache.commons.io.input.TailerListenerAdapter.handle(String),1,1,1
org.apache.commons.io.input.TailerListenerAdapter.init(Tailer),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.clear(),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.endOfFileReached(),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.fileNotFound(),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.fileRotated(),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.getLines(),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.handle(Exception),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.handle(String),1,1,1
org.apache.commons.io.input.TailerTest.TestTailerListener.init(Tailer),1,1,1
"org.apache.commons.io.input.TailerTest.createFile(File,long)",2,2,5
org.apache.commons.io.input.TailerTest.getTestDirectory(),1,1,1
org.apache.commons.io.input.TailerTest.tearDown(),1,2,2
org.apache.commons.io.input.TailerTest.testBufferBreak(),1,3,3
org.apache.commons.io.input.TailerTest.testIO335(),1,1,1
org.apache.commons.io.input.TailerTest.testInterrupt(),1,1,1
org.apache.commons.io.input.TailerTest.testLongFile(),1,4,4
org.apache.commons.io.input.TailerTest.testMultiByteBreak(),1,4,4
org.apache.commons.io.input.TailerTest.testStopWithNoFile(),1,1,1
org.apache.commons.io.input.TailerTest.testStopWithNoFileUsingExecutor(),1,1,1
org.apache.commons.io.input.TailerTest.testTailer(),1,1,1
org.apache.commons.io.input.TailerTest.testTailerEndOfFileReached(),1,1,1
org.apache.commons.io.input.TailerTest.testTailerEof(),1,1,1
"org.apache.commons.io.input.TailerTest.write(File,String...)",1,2,2
"org.apache.commons.io.input.TailerTest.writeString(File,String...)",1,2,2
"org.apache.commons.io.input.TeeInputStream.TeeInputStream(InputStream,OutputStream)",1,1,1
"org.apache.commons.io.input.TeeInputStream.TeeInputStream(InputStream,OutputStream,boolean)",1,1,1
org.apache.commons.io.input.TeeInputStream.close(),1,2,2
org.apache.commons.io.input.TeeInputStream.read(),1,2,2
org.apache.commons.io.input.TeeInputStream.read(byte[]),1,2,2
"org.apache.commons.io.input.TeeInputStream.read(byte[],int,int)",1,2,2
org.apache.commons.io.input.TeeInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testMarkReset(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testReadEverything(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testReadNothing(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testReadOneByte(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testReadToArray(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testReadToArrayWithOffset(),1,1,1
org.apache.commons.io.input.TeeInputStreamTest.testSkip(),1,1,1
"org.apache.commons.io.input.UnixLineEndingInputStream.UnixLineEndingInputStream(InputStream,boolean)",1,1,1
org.apache.commons.io.input.UnixLineEndingInputStream.close(),1,1,1
org.apache.commons.io.input.UnixLineEndingInputStream.eofGame(boolean),3,1,4
org.apache.commons.io.input.UnixLineEndingInputStream.mark(int),1,1,1
org.apache.commons.io.input.UnixLineEndingInputStream.read(),5,4,6
org.apache.commons.io.input.UnixLineEndingInputStream.readWithUpdate(),2,1,2
org.apache.commons.io.input.UnixLineEndingInputStreamTest.crAtEnd(),1,1,1
org.apache.commons.io.input.UnixLineEndingInputStreamTest.crOnlyEnsureAtEof(),1,1,1
org.apache.commons.io.input.UnixLineEndingInputStreamTest.crOnlyNotAtEof(),1,1,1
org.apache.commons.io.input.UnixLineEndingInputStreamTest.inTheMiddleOfTheLine(),1,1,1
